hh_ha,pers_ha,pt_dis,station_dis,lat,lng
3,8,265,3385,47.401,8.5698
3,8,250,3405,47.4012,8.56981
0,0,270,3420,47.4012,8.57014
0,0,290,3435,47.4012,8.57047
89,153,125,2770,47.4021,8.55029
42,80,325,3280,47.3711,8.498
42,80,315,3270,47.3713,8.498
42,80,305,3265,47.3716,8.49801
42,80,345,3255,47.3711,8.49833
42,80,340,3250,47.3713,8.49833
42,80,320,3240,47.3716,8.49834
103,151,145,490,47.375,8.54475
103,151,155,475,47.3752,8.54476
103,151,130,460,47.3754,8.54476
103,151,165,495,47.3752,8.54509
103,151,145,480,47.3754,8.54509
103,151,125,465,47.3756,8.5451
103,151,180,515,47.3752,8.54542
103,151,160,500,47.3754,8.54542
55,96,275,1215,47.3728,8.55431
18,60,255,1205,47.3731,8.55431
55,96,300,1250,47.3726,8.55464
55,96,290,1240,47.3728,8.55464
18,60,270,1225,47.3731,8.55464
21,51,305,1260,47.3728,8.55497
16,41,90,2685,47.429,8.57902
16,41,55,2715,47.4288,8.57934
16,41,75,2695,47.429,8.57935
16,41,100,2675,47.4293,8.57935
3,3,125,2650,47.4295,8.57936
16,41,50,2730,47.4288,8.57967
16,41,75,2710,47.429,8.57968
16,41,100,2685,47.4293,8.57968
3,3,125,2665,47.4295,8.57969
0,0,55,2740,47.4288,8.58
0,0,75,2720,47.429,8.58001
0,0,100,2700,47.4293,8.58001
0,0,125,2675,47.4295,8.58002
0,0,90,2735,47.429,8.58034
0,0,110,2710,47.4293,8.58035
0,0,105,2745,47.429,8.58067
4,9,180,3380,47.4238,8.58421
5,13,190,3360,47.424,8.58421
5,13,200,3340,47.4243,8.58422
5,13,215,3315,47.4245,8.58422
5,13,225,3295,47.4247,8.58422
0,0,225,3275,47.4249,8.58423
5,13,210,3370,47.424,8.58454
5,13,220,3350,47.4243,8.58455
5,13,235,3330,47.4245,8.58455
5,13,250,3310,47.4247,8.58456
0,0,250,3285,47.4249,8.58456
0,0,250,3265,47.4252,8.58457
5,13,235,3385,47.424,8.58487
5,13,245,3365,47.4243,8.58488
5,13,255,3340,47.4245,8.58488
5,13,270,3320,47.4247,8.58489
0,0,275,3300,47.4249,8.58489
0,0,260,3400,47.424,8.5852
0,0,265,3375,47.4243,8.58521
0,0,275,3355,47.4245,8.58521
47,67,100,2485,47.4284,8.55614
47,67,110,2460,47.4286,8.55614
17,40,200,3865,47.4191,8.58477
17,40,205,3845,47.4193,8.58477
10,30,35,3055,47.425,8.57794
10,30,55,3030,47.4252,8.57794
10,30,70,3040,47.4252,8.57827
3,12,150,2270,47.372,8.56886
3,12,125,2260,47.3722,8.56886
3,12,150,2290,47.372,8.56919
3,12,125,2285,47.3722,8.56919
3,12,100,2280,47.3725,8.5692
27,54,235,3725,47.399,8.50153
27,54,220,3690,47.3987,8.50186
27,54,210,3705,47.399,8.50186
3,3,35,3365,47.4024,8.56685
42,71,25,3385,47.4026,8.56686
63,108,225,4765,47.3891,8.47915
83,121,100,1755,47.3922,8.52955
83,121,110,1740,47.3922,8.52988
31,64,210,6360,47.4147,8.47534
24,51,130,2805,47.3724,8.50398
24,51,130,2780,47.3724,8.50431
13,19,150,4055,47.4149,8.54923
13,19,155,4030,47.4152,8.54923
20,51,165,4005,47.4154,8.54924
13,19,130,4025,47.4152,8.54956
85,123,110,3455,47.4224,8.54209
33,70,100,3430,47.4227,8.5421
17,74,245,3000,47.4272,8.54186
17,74,230,2980,47.4274,8.54187
43,171,250,3010,47.4269,8.54219
17,74,230,2985,47.4272,8.54219
43,171,235,2995,47.4269,8.54252
57,113,145,6195,47.4156,8.47934
57,113,165,6215,47.4158,8.47934
57,113,110,6160,47.4154,8.47966
57,113,130,6180,47.4156,8.47967
57,113,100,6145,47.4154,8.47999
57,113,125,6160,47.4156,8.48
63,105,180,3165,47.3962,8.50777
0,0,790,6060,47.4285,8.48854
0,0,750,6060,47.4281,8.48886
0,0,760,6050,47.4283,8.48886
0,0,770,6040,47.4285,8.48887
0,0,780,6030,47.4288,8.48887
0,0,710,6060,47.4276,8.48918
0,0,715,6050,47.4279,8.48919
0,0,725,6035,47.4281,8.48919
0,0,735,6025,47.4283,8.4892
0,0,745,6015,47.4285,8.4892
0,0,760,6005,47.4288,8.4892
0,0,770,5995,47.429,8.48921
0,0,685,6035,47.4276,8.48951
0,0,695,6025,47.4279,8.48952
0,0,705,6015,47.4281,8.48952
0,0,715,6005,47.4283,8.48953
0,0,725,5995,47.4285,8.48953
0,0,735,5985,47.4288,8.48954
0,0,750,5975,47.429,8.48954
0,0,760,5965,47.4292,8.48954
3,3,660,6015,47.4276,8.48985
3,3,670,6005,47.4279,8.48985
3,3,680,5990,47.4281,8.48985
3,3,690,5980,47.4283,8.48986
0,0,700,5970,47.4285,8.48986
0,0,715,5960,47.4288,8.48987
0,0,725,5950,47.429,8.48987
0,0,740,5940,47.4292,8.48988
0,0,755,5930,47.4294,8.48988
3,3,660,5970,47.4281,8.49019
3,3,670,5960,47.4283,8.49019
0,0,680,5950,47.4285,8.49019
0,0,690,5940,47.4288,8.4902
0,0,705,5925,47.429,8.4902
0,0,720,5915,47.4292,8.49021
0,0,735,5905,47.4294,8.49021
0,0,660,5925,47.4285,8.49053
0,0,670,5915,47.4288,8.49053
0,0,685,5905,47.429,8.49053
0,0,700,5895,47.4292,8.49054
0,0,715,5885,47.4294,8.49054
0,0,730,5875,47.4297,8.49055
0,0,635,5905,47.4285,8.49086
0,0,650,5890,47.4288,8.49086
0,0,665,5880,47.429,8.49087
0,0,680,5870,47.4292,8.49087
0,0,695,5860,47.4294,8.49087
0,0,710,5850,47.4297,8.49088
0,0,630,5870,47.4287,8.49119
0,0,645,5860,47.429,8.4912
0,0,660,5850,47.4292,8.4912
0,0,675,5840,47.4294,8.49121
0,0,690,5830,47.4296,8.49121
0,0,190,2705,47.3999,8.52407
0,0,200,2725,47.4001,8.52408
0,0,215,2750,47.4003,8.52408
0,0,230,2770,47.4006,8.52409
0,0,205,2670,47.3997,8.5244
0,0,210,2690,47.3999,8.5244
0,0,220,2715,47.4001,8.52441
0,0,235,2735,47.4003,8.52441
0,0,230,2660,47.3997,8.52473
0,0,235,2680,47.3999,8.52474
0,0,245,2705,47.4001,8.52474
0,0,250,2645,47.3997,8.52506
0,0,260,2670,47.3999,8.52507
19,38,220,3575,47.407,8.56132
30,165,220,3960,47.4152,8.57077
30,165,235,3940,47.4154,8.5711
30,165,230,3945,47.4154,8.57143
30,165,250,3920,47.4156,8.57144
0,0,225,3950,47.4154,8.57177
49,95,125,885,47.3834,8.53135
70,105,125,2555,47.3667,8.51082
117,246,125,2530,47.3667,8.51115
117,246,100,2520,47.367,8.51116
117,246,125,2510,47.3667,8.51148
117,246,155,2500,47.3665,8.51181
117,246,130,2490,47.3667,8.51181
117,246,165,2480,47.3665,8.51214
46,88,110,3045,47.3596,8.56992
46,88,100,3025,47.3599,8.56992
46,88,130,3060,47.3596,8.57025
46,88,125,3045,47.3599,8.57025
46,88,125,3030,47.3601,8.57026
72,118,90,5285,47.3914,8.4729
65,149,70,5260,47.3914,8.47323
57,122,155,3975,47.4089,8.56699
57,122,165,3995,47.4091,8.567
0,0,225,4915,47.42,8.60964
0,0,225,4900,47.4202,8.60964
0,0,230,4885,47.4204,8.60964
0,0,200,4935,47.42,8.60997
0,0,200,4920,47.4202,8.60997
0,0,205,4900,47.4204,8.60998
0,0,210,4885,47.4206,8.60998
0,0,175,4970,47.4197,8.61029
0,0,175,4955,47.42,8.6103
0,0,175,4935,47.4202,8.6103
0,0,180,4920,47.4204,8.61031
0,0,190,4905,47.4206,8.61031
0,0,200,4885,47.4209,8.61032
0,0,150,4990,47.4197,8.61062
0,0,150,4970,47.42,8.61063
0,0,150,4955,47.4202,8.61063
0,0,155,4940,47.4204,8.61064
0,0,165,4920,47.4206,8.61064
0,0,180,4905,47.4209,8.61065
0,0,125,4990,47.42,8.61096
0,0,125,4975,47.4202,8.61096
0,0,130,4955,47.4204,8.61097
0,0,145,4940,47.4206,8.61098
0,0,160,4925,47.4208,8.61098
10,26,50,4115,47.4237,8.60011
0,0,55,4100,47.4239,8.60011
0,0,90,4100,47.4241,8.60045
0,0,105,4080,47.4243,8.60045
72,155,255,2160,47.431,8.56481
72,155,275,2160,47.431,8.56514
72,155,250,2135,47.4312,8.56514
12,38,315,4525,47.3778,8.48025
12,38,300,4500,47.3778,8.48059
62,114,125,3520,47.3734,8.49407
6,19,125,3515,47.3736,8.49408
62,114,125,3495,47.3734,8.4944
6,19,105,3490,47.3736,8.49441
6,19,90,3485,47.3739,8.49441
62,114,110,3470,47.3734,8.49473
6,19,90,3465,47.3736,8.49474
6,19,70,3465,47.3738,8.49474
10,32,210,4585,47.3877,8.48111
10,32,195,4560,47.3877,8.48144
48,100,35,1940,47.368,8.56116
3,4,410,4590,47.3753,8.47954
3,4,385,4565,47.3753,8.47988
3,4,360,4540,47.3753,8.48021
14,35,370,4535,47.3756,8.48021
14,35,345,4510,47.3755,8.48054
31,77,300,3475,47.407,8.55801
20,43,100,1850,47.3692,8.56085
32,76,125,1835,47.3694,8.56086
5,16,255,1940,47.3614,8.54778
5,16,235,1920,47.3617,8.54779
14,21,245,1950,47.3614,8.54811
14,21,220,1925,47.3617,8.54812
171,291,75,2015,47.3657,8.52073
171,291,90,1995,47.366,8.52073
171,291,55,1995,47.3657,8.52106
27,71,130,2250,47.3594,8.55138
27,71,125,2260,47.3594,8.55171
101,171,55,2190,47.36,8.55172
101,171,35,2170,47.3603,8.55173
77,152,125,2270,47.3594,8.55204
68,103,50,2200,47.36,8.55206
68,103,25,2180,47.3603,8.55206
68,103,100,2255,47.3596,8.55238
68,103,75,2235,47.3598,8.55238
68,103,55,2210,47.36,8.55239
68,103,110,2270,47.3596,8.55271
68,103,90,2245,47.3598,8.55271
68,103,125,2280,47.3596,8.55304
44,133,210,4890,47.4169,8.50951
44,133,245,4900,47.4171,8.50985
50,97,125,3650,47.3593,8.57984
50,97,105,3640,47.3595,8.57985
57,109,160,4785,47.36,8.59773
57,109,145,4775,47.3603,8.59773
57,109,140,4810,47.36,8.59806
58,160,25,1925,47.3953,8.53623
58,160,25,1895,47.395,8.53656
58,160,35,1920,47.3953,8.53656
61,151,55,1915,47.3953,8.5369
55,105,150,4330,47.4015,8.4943
55,105,175,4345,47.4017,8.4943
26,78,160,1220,47.376,8.55603
26,78,145,1215,47.3762,8.55604
132,250,180,1900,47.3779,8.51502
132,250,200,1900,47.3782,8.51502
107,159,125,2025,47.3963,8.54189
9,28,235,6845,47.4112,8.46368
9,28,260,6860,47.4115,8.46369
3,5,200,7115,47.3999,8.45154
24,68,190,7120,47.4001,8.45154
24,68,180,7130,47.4003,8.45155
24,68,175,7140,47.4005,8.45155
24,68,175,7145,47.4008,8.45156
3,5,195,7080,47.3996,8.45187
3,5,180,7090,47.3999,8.45187
24,68,165,7100,47.4001,8.45188
24,68,155,7105,47.4003,8.45188
24,68,150,7115,47.4005,8.45188
24,68,150,7125,47.4008,8.45189
15,34,250,8320,47.3906,8.4315
23,52,145,5285,47.4119,8.6035
24,69,110,4055,47.4177,8.58639
24,69,90,4070,47.4177,8.58672
0,0,590,3910,47.3943,8.58622
0,0,595,3925,47.3941,8.58655
0,0,575,3935,47.3943,8.58655
0,0,555,3945,47.3946,8.58656
0,0,600,3935,47.3939,8.58687
0,0,580,3945,47.3941,8.58688
0,0,560,3955,47.3943,8.58688
0,0,540,3970,47.3946,8.58689
0,0,520,3980,47.3948,8.58689
0,3,610,3945,47.3937,8.5872
0,3,590,3955,47.3939,8.5872
0,3,570,3965,47.3941,8.58721
0,0,545,3980,47.3943,8.58721
0,0,525,3990,47.3946,8.58722
0,3,600,3965,47.3937,8.58753
0,3,580,3980,47.3939,8.58754
0,3,555,3990,47.3941,8.58754
0,0,535,4000,47.3943,8.58755
0,3,570,4000,47.3939,8.58787
0,3,545,4010,47.3941,8.58787
0,0,110,850,47.3731,8.54869
0,0,125,835,47.3733,8.54869
0,0,125,885,47.3729,8.54901
0,0,130,870,47.3731,8.54902
0,0,145,855,47.3733,8.54902
0,0,160,840,47.3736,8.54903
0,0,110,890,47.3731,8.54935
0,0,125,875,47.3733,8.54935
72,147,275,3550,47.4081,8.55637
3,4,35,3010,47.4292,8.53726
3,4,25,2990,47.4294,8.53727
3,4,35,2970,47.4297,8.53727
10,20,55,2950,47.4299,8.53728
0,0,55,2995,47.4292,8.5376
0,0,50,2975,47.4294,8.5376
0,0,55,2955,47.4297,8.53761
28,68,70,2935,47.4299,8.53761
0,0,75,2980,47.4292,8.53793
0,0,75,2960,47.4294,8.53793
0,0,75,2940,47.4297,8.53794
0,0,75,3880,47.4207,8.5351
0,0,100,3855,47.4209,8.5351
0,0,25,3910,47.4202,8.53542
0,0,50,3885,47.4205,8.53543
0,0,75,3865,47.4207,8.53543
0,0,100,3845,47.4209,8.53544
0,0,125,3820,47.4211,8.53544
0,0,25,3915,47.42,8.53575
0,0,35,3895,47.4202,8.53575
0,0,55,3875,47.4205,8.53576
0,0,75,3850,47.4207,8.53576
0,0,100,3830,47.4209,8.53577
0,0,125,3810,47.4211,8.53577
53,119,50,3905,47.42,8.53608
53,119,55,3885,47.4202,8.53609
53,119,70,3860,47.4205,8.53609
53,119,90,3840,47.4207,8.53609
7,21,110,3820,47.4209,8.5361
7,21,125,3795,47.4211,8.5361
53,119,75,3890,47.42,8.53641
53,119,75,3870,47.4202,8.53642
53,119,90,3850,47.4205,8.53642
53,119,105,3825,47.4207,8.53643
7,21,110,3805,47.4209,8.53643
53,119,110,3835,47.4205,8.53675
53,119,105,3815,47.4207,8.53676
38,91,265,4570,47.3828,8.48002
143,309,140,1990,47.364,8.55644
21,35,105,2025,47.3638,8.55677
143,309,125,2005,47.364,8.55677
24,56,100,3050,47.3603,8.57093
39,43,110,2390,47.3989,8.532
39,43,125,2410,47.3991,8.53201
39,43,90,2380,47.3989,8.53233
39,43,105,2405,47.3991,8.53234
39,43,55,2350,47.3987,8.53266
39,43,70,2375,47.3989,8.53267
39,43,90,2400,47.3991,8.53267
20,32,110,2425,47.3994,8.53267
20,32,130,2445,47.3996,8.53268
21,39,35,2345,47.3987,8.53299
21,39,55,2370,47.3989,8.533
21,39,75,2395,47.3991,8.533
34,181,100,2415,47.3994,8.53301
63,135,90,4545,47.4044,8.49402
63,135,70,4560,47.4047,8.49403
63,135,125,4510,47.4042,8.49435
63,135,105,4525,47.4044,8.49436
63,135,90,4545,47.4047,8.49436
45,93,100,4490,47.4042,8.49468
45,93,110,4510,47.4044,8.49469
45,93,75,4470,47.4042,8.49501
16,43,75,4400,47.4115,8.50874
16,43,75,4420,47.4117,8.50875
16,43,75,4440,47.4119,8.50875
16,43,55,4385,47.4115,8.50907
16,43,50,4410,47.4117,8.50908
16,43,55,4430,47.4119,8.50908
55,93,70,4450,47.4122,8.50909
0,0,35,4375,47.4115,8.5094
0,0,25,4395,47.4117,8.50941
0,0,35,4415,47.4119,8.50941
30,65,55,4435,47.4122,8.50942
30,65,75,4455,47.4124,8.50942
0,0,25,4360,47.4115,8.50973
0,0,0,4380,47.4117,8.50974
0,0,25,4400,47.4119,8.50974
30,65,50,4425,47.4122,8.50975
0,0,35,4345,47.4115,8.51007
0,0,25,4365,47.4117,8.51007
0,0,35,4390,47.4119,8.51007
0,0,50,4355,47.4117,8.5104
3,5,70,3020,47.3616,8.57195
3,5,90,3005,47.3619,8.57195
3,5,105,3025,47.3619,8.57228
60,111,275,3235,47.407,8.53449
60,111,290,3255,47.4072,8.53449
60,111,270,3255,47.4072,8.53482
25,59,210,4570,47.4015,8.59002
88,208,230,4575,47.4013,8.59034
25,59,205,4590,47.4015,8.59035
25,59,180,4605,47.4017,8.59035
30,70,175,2620,47.3602,8.56265
15,34,145,1340,47.3798,8.55777
15,34,160,1340,47.38,8.55777
19,37,325,2985,47.4049,8.54405
19,37,335,3010,47.4051,8.54405
29,80,325,2080,47.3676,8.51746
47,141,210,1690,47.3932,8.53718
47,141,190,1715,47.3935,8.53719
47,141,180,1665,47.393,8.53751
47,141,200,1690,47.3932,8.53752
47,141,200,1710,47.3935,8.53752
47,141,165,1660,47.393,8.53784
3,4,125,1085,47.3685,8.53767
3,5,105,1060,47.3687,8.53767
3,4,125,1130,47.368,8.53799
3,4,125,1110,47.3683,8.53799
3,4,110,1085,47.3685,8.538
3,5,90,1060,47.3687,8.538
3,5,70,1035,47.3689,8.53801
3,4,110,1155,47.3678,8.53832
3,4,100,1130,47.368,8.53832
3,4,100,1105,47.3683,8.53833
3,4,100,1080,47.3685,8.53833
3,4,90,1150,47.3678,8.53865
3,4,75,1125,47.368,8.53865
3,4,75,1100,47.3683,8.53866
3,3,70,1150,47.3678,8.53898
8,19,355,6490,47.3747,8.45437
0,0,375,6490,47.3749,8.45438
0,0,395,6485,47.3751,8.45438
8,19,370,6465,47.3747,8.4547
0,0,390,6465,47.3749,8.45471
0,0,410,6460,47.3751,8.45471
0,0,430,6460,47.3753,8.45472
0,0,405,6440,47.3749,8.45504
0,0,425,6435,47.3751,8.45504
0,0,445,6435,47.3753,8.45505
18,30,140,7485,47.4046,8.44898
22,44,75,8825,47.4175,8.43862
17,42,110,4590,47.4158,8.59563
10,25,125,4505,47.4134,8.58696
10,25,105,4480,47.4137,8.58697
0,0,35,3945,47.4167,8.57875
79,192,55,3920,47.4169,8.57876
79,192,75,3895,47.4171,8.57876
7,20,205,2335,47.3799,8.57101
7,20,200,2360,47.3799,8.57134
0,0,175,2360,47.3801,8.57135
16,36,130,1655,47.3909,8.55171
16,36,145,1670,47.3909,8.55204
6,13,165,1690,47.3911,8.55204
16,36,160,1685,47.3908,8.55237
6,13,180,1705,47.3911,8.55237
0,0,160,1675,47.3906,8.55269
0,0,175,1695,47.3908,8.5527
0,0,195,1715,47.3911,8.5527
0,0,215,1740,47.3913,8.55271
0,0,180,1690,47.3906,8.55303
0,0,195,1710,47.3908,8.55303
0,0,210,1730,47.3911,8.55303
0,0,230,1750,47.3913,8.55304
11,36,250,2110,47.3759,8.56795
11,36,250,2105,47.3761,8.56795
11,36,250,2105,47.3763,8.56796
11,21,250,2135,47.3756,8.56827
11,21,275,2135,47.3759,8.56828
11,21,275,2130,47.3761,8.56828
0,0,225,2165,47.3754,8.5686
3,7,145,1855,47.3629,8.52994
3,7,125,1835,47.3632,8.52995
3,3,105,1810,47.3634,8.52995
3,7,130,1845,47.3629,8.53027
97,166,180,1060,47.3843,8.55091
81,158,125,3620,47.4058,8.5656
81,158,125,3640,47.406,8.5656
81,158,150,3635,47.4058,8.56593
81,158,150,3655,47.406,8.56594
81,145,175,3670,47.406,8.56627
7,21,245,3125,47.427,8.53921
46,113,255,3105,47.4272,8.53921
7,21,260,3130,47.4267,8.53953
7,21,265,3110,47.4269,8.53954
21,47,55,4605,47.4153,8.51312
21,47,35,4625,47.4155,8.51313
64,159,70,4595,47.4153,8.51345
15,36,100,5745,47.3946,8.468
15,36,75,5755,47.3948,8.468
15,36,55,5760,47.395,8.46801
165,396,300,1205,47.3837,8.52639
165,396,315,1220,47.3839,8.5264
165,396,280,1185,47.3837,8.52672
165,396,265,1165,47.3837,8.52705
14,29,165,1930,47.3613,8.53355
21,44,180,1910,47.3616,8.53355
21,44,195,1885,47.3618,8.53356
14,29,190,1925,47.3613,8.53388
21,44,200,1900,47.3616,8.53388
21,44,190,1875,47.3618,8.53389
0,0,180,4800,47.406,8.58879
12,39,150,4805,47.4058,8.58912
0,0,155,4820,47.406,8.58912
12,39,125,4820,47.4058,8.58945
0,0,130,4840,47.406,8.58945
12,39,100,4840,47.4058,8.58978
0,0,110,4855,47.406,8.58978
15,42,75,4860,47.4058,8.59011
0,0,90,4875,47.406,8.59012
0,0,150,2855,47.4006,8.52177
0,0,175,2875,47.4008,8.52177
0,0,150,2840,47.4006,8.5221
0,0,175,2865,47.4008,8.52211
0,0,200,2885,47.401,8.52211
0,0,130,2805,47.4004,8.52243
0,0,155,2830,47.4006,8.52243
0,0,180,2850,47.4008,8.52244
0,0,205,2875,47.401,8.52244
0,0,230,2895,47.4013,8.52245
0,0,165,2815,47.4006,8.52276
0,0,145,2795,47.4003,8.52276
0,0,190,2840,47.4008,8.52277
0,0,210,2860,47.401,8.52277
0,0,235,2885,47.4012,8.52278
0,0,160,2785,47.4003,8.52309
0,0,180,2805,47.4006,8.52309
0,0,200,2825,47.4008,8.5231
0,0,220,2850,47.401,8.5231
0,0,245,2870,47.4012,8.52311
0,0,265,2895,47.4015,8.52311
0,0,195,2795,47.4006,8.52343
0,0,215,2815,47.4008,8.52343
0,0,235,2840,47.401,8.52343
0,0,255,2860,47.4012,8.52344
0,0,230,2805,47.4008,8.52376
11,28,235,8170,47.389,8.43312
11,28,215,8175,47.3892,8.43313
9,21,125,8135,47.3899,8.4338
9,21,110,8110,47.3899,8.43413
0,0,390,6545,47.3666,8.45521
0,0,370,6540,47.3668,8.45521
0,0,395,6525,47.3663,8.45554
0,0,375,6520,47.3666,8.45554
3,3,355,6515,47.3668,8.45555
3,3,335,6510,47.367,8.45555
3,3,315,6505,47.3672,8.45555
3,3,300,6500,47.3675,8.45556
0,0,360,6495,47.3666,8.45587
3,3,340,6490,47.3668,8.45588
3,3,320,6485,47.367,8.45588
3,3,300,6480,47.3672,8.45588
3,3,280,6475,47.3675,8.45589
0,0,265,6470,47.3677,8.45589
0,0,250,6465,47.3679,8.4559
0,0,345,6470,47.3665,8.4562
3,3,325,6465,47.3668,8.45621
3,3,305,6460,47.367,8.45621
3,3,285,6455,47.3672,8.45622
3,3,265,6450,47.3674,8.45622
0,0,245,6445,47.3677,8.45622
0,0,230,6440,47.3679,8.45623
0,0,215,6435,47.3681,8.45623
0,0,200,6430,47.3683,8.45624
3,3,310,6440,47.3668,8.45654
3,3,290,6435,47.367,8.45654
3,3,270,6430,47.3672,8.45655
3,3,250,6425,47.3674,8.45655
0,0,230,6420,47.3677,8.45656
0,0,210,6415,47.3679,8.45656
0,0,195,6410,47.3681,8.45656
0,0,300,6415,47.3668,8.45687
0,0,275,6410,47.367,8.45687
0,0,255,6405,47.3672,8.45688
0,0,235,6400,47.3674,8.45688
0,0,215,6395,47.3677,8.45689
0,0,195,6390,47.3679,8.45689
0,0,290,6390,47.3668,8.4572
0,0,265,6385,47.367,8.4572
3,3,125,7635,47.4102,8.45074
3,3,125,7645,47.4104,8.45075
3,3,125,7655,47.4107,8.45075
7,14,155,7600,47.41,8.45107
7,14,150,7610,47.4102,8.45107
7,14,150,7625,47.4104,8.45108
7,14,150,7635,47.4107,8.45108
3,3,580,4195,47.3932,8.59116
8,19,565,4205,47.3934,8.59117
3,3,530,4195,47.3927,8.59148
3,3,545,4205,47.3929,8.59149
3,3,565,4215,47.3932,8.59149
64,121,100,4820,47.3902,8.47884
14,33,210,5570,47.3936,8.46997
14,33,190,5580,47.3939,8.46997
14,33,180,5555,47.3939,8.4703
72,126,175,2840,47.3617,8.56897
34,65,155,3745,47.4001,8.50255
8,19,275,3005,47.3595,8.51134
8,19,250,2985,47.3598,8.51134
50,94,90,3450,47.3616,8.50145
61,122,55,3445,47.3614,8.50178
61,122,70,3430,47.3616,8.50178
61,122,55,3410,47.3616,8.50211
50,154,75,3395,47.3619,8.50212
50,154,75,3375,47.3619,8.50245
50,154,100,3360,47.3621,8.50245
3,5,175,1290,47.3682,8.54892
3,5,200,1265,47.3684,8.54892
16,21,200,1245,47.3686,8.54892
3,5,180,1300,47.3682,8.54925
3,5,205,1280,47.3684,8.54925
16,21,200,1260,47.3686,8.54926
5,12,190,1315,47.3682,8.54958
5,12,210,1295,47.3684,8.54958
70,141,210,4205,47.4043,8.58047
10,27,205,4225,47.4043,8.5808
42,74,100,1105,47.3772,8.5256
42,74,125,1100,47.3774,8.5256
42,74,150,1100,47.3776,8.52561
112,226,90,1085,47.3769,8.52592
112,226,110,1080,47.3772,8.52593
112,226,130,1075,47.3774,8.52593
112,226,145,1050,47.3774,8.52626
104,195,110,2460,47.3633,8.56437
104,195,130,2480,47.3633,8.5647
104,195,125,2500,47.3633,8.56503
17,36,165,3580,47.4201,8.54569
79,147,100,2450,47.3954,8.52001
28,59,225,1515,47.3811,8.55978
28,59,250,1520,47.3813,8.55978
57,102,150,1730,47.367,8.55617
70,131,210,2195,47.3685,8.51483
34,69,220,2170,47.3685,8.51516
8,13,530,8110,47.3861,8.4334
8,13,505,8110,47.3863,8.4334
41,80,100,9315,47.4194,8.43269
46,85,150,4425,47.4146,8.58798
25,52,75,4395,47.4198,8.59936
25,52,75,4375,47.4201,8.59937
24,55,100,4410,47.4198,8.59969
0,0,190,2395,47.4296,8.57074
0,0,210,2370,47.4298,8.57075
0,0,235,2345,47.43,8.57075
0,0,235,2325,47.4302,8.57076
0,0,230,2300,47.4305,8.57076
0,0,180,2425,47.4293,8.57107
0,0,200,2400,47.4296,8.57107
0,0,220,2380,47.4298,8.57108
0,0,220,2355,47.43,8.57108
0,0,210,2330,47.4302,8.57109
0,0,205,2305,47.4305,8.57109
0,0,200,2280,47.4307,8.5711
0,0,175,2455,47.4291,8.57139
0,0,195,2435,47.4293,8.5714
0,0,215,2410,47.4296,8.5714
0,0,215,2385,47.4298,8.57141
0,0,200,2360,47.43,8.57141
0,0,190,2340,47.4302,8.57142
0,0,180,2315,47.4305,8.57142
0,0,195,2465,47.4291,8.57173
0,0,210,2440,47.4293,8.57173
0,0,210,2415,47.4296,8.57174
0,0,195,2395,47.4298,8.57174
0,0,180,2370,47.43,8.57175
0,0,165,2345,47.4302,8.57175
0,0,195,2425,47.4296,8.57207
0,0,175,2400,47.4298,8.57207
0,0,160,2375,47.43,8.57208
22,49,140,7105,47.4269,8.47459
22,49,160,7080,47.4269,8.47492
22,49,145,7075,47.4271,8.47492
0,0,210,7080,47.4264,8.47524
0,0,195,7070,47.4266,8.47525
0,0,180,7060,47.4269,8.47525
0,0,165,7050,47.4271,8.47525
0,0,155,7040,47.4273,8.47526
0,0,245,7065,47.4262,8.47557
0,0,230,7055,47.4264,8.47557
0,0,215,7045,47.4266,8.47558
0,0,200,7035,47.4269,8.47558
0,0,190,7025,47.4271,8.47558
0,0,180,7015,47.4273,8.47559
0,0,265,7040,47.4262,8.4759
0,0,250,7030,47.4264,8.4759
0,0,235,7025,47.4266,8.47591
0,0,220,7015,47.4269,8.47591
0,0,210,7005,47.4271,8.47592
0,0,205,6995,47.4273,8.47592
0,0,255,7000,47.4266,8.47624
0,0,245,6990,47.4269,8.47624
0,0,235,6980,47.4271,8.47625
0,0,230,6970,47.4273,8.47625
46,110,55,2540,47.4314,8.54327
46,110,35,2530,47.4314,8.54361
79,164,125,4000,47.3899,8.49009
5,16,510,4655,47.3765,8.47857
5,16,475,4630,47.3767,8.47891
5,16,440,4600,47.3769,8.47924
14,25,55,995,47.3747,8.55236
0,0,35,985,47.3749,8.55237
14,25,75,1030,47.3744,8.55269
14,25,50,1020,47.3747,8.55269
0,0,25,1010,47.3749,8.5527
0,0,0,1000,47.3751,8.5527
14,25,75,1050,47.3744,8.55302
14,25,55,1040,47.3746,8.55302
0,0,35,1035,47.3749,8.55303
0,0,25,1025,47.3751,8.55303
14,25,70,1065,47.3746,8.55335
0,0,55,1055,47.3749,8.55336
87,179,150,5065,47.3875,8.47448
87,179,130,5040,47.3873,8.47481
87,179,155,5045,47.3875,8.47482
87,179,180,5050,47.3877,8.47482
87,179,190,5025,47.3877,8.47515
14,34,55,2305,47.3664,8.56543
14,34,70,2325,47.3664,8.56576
60,101,125,2625,47.3628,8.56668
60,101,130,2645,47.3628,8.56701
10,28,260,3870,47.4161,8.57145
0,0,285,3875,47.4161,8.57178
38,68,125,4785,47.3857,8.47776
63,133,100,2350,47.3629,8.56171
35,77,100,2330,47.3631,8.56172
